Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2017","2017","ha","2066","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2017","2017","kg/ha","38118.1","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2017","2017","toneladas","78752","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2018","2018","ha","2240","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2018","2018","kg/ha","31526.8","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2018","2018","toneladas","70620","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2019","2019","ha","2430","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2019","2019","kg/ha","29000","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2019","2019","toneladas","70470","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2020","2020","ha","2630","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2020","2020","kg/ha","30338.4","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2020","2020","toneladas","79790","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2021","2021","ha","2830","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2021","2021","kg/ha","28258","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2021","2021","toneladas","79970","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2022","2022","ha","3240","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2022","2022","kg/ha","23660.5","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2022","2022","toneladas","76660","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2023","2023","ha","3400","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2023","2023","kg/ha","25085.3","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2023","2023","toneladas","85290","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01321","Pomelos","2024","2024","ha","3480","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01321","Pomelos","2024","2024","kg/ha","24428.2","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01321","Pomelos","2024","2024","toneladas","85010","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2005","2005","ha","2635","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2005","2005","kg/ha","27990.5","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2005","2005","toneladas","73755","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2006","2006","ha","2849","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2006","2006","kg/ha","27415.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2006","2006","toneladas","78108","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2007","2007","ha","2663","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2007","2007","kg/ha","26473.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2007","2007","toneladas","70500","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2008","2008","ha","2820","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2008","2008","kg/ha","28024.5","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2008","2008","toneladas","79029","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2009","2009","ha","2505","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2009","2009","kg/ha","30574.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2009","2009","toneladas","76590","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2010","2010","ha","2529","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2010","2010","kg/ha","31346","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2010","2010","toneladas","79274","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2011","2011","ha","2885","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2011","2011","kg/ha","31474.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2011","2011","toneladas","90805","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2012","2012","ha","2999","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2012","2012","kg/ha","30352.5","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2012","2012","toneladas","91027","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2013","2013","ha","2900","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2013","2013","kg/ha","31344.8","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2013","2013","toneladas","90900","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2014","2014","ha","2879","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2014","2014","kg/ha","31435.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2014","2014","toneladas","90504","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2015","2015","ha","2847","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2015","2015","kg/ha","32530.4","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2015","2015","toneladas","92614","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2016","2016","ha","2683","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2016","2016","kg/ha","30489.4","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2016","2016","toneladas","81803","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2017","2017","ha","3089","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2017","2017","kg/ha","30834.6","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2017","2017","toneladas","95248","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2018","2018","ha","2850","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2018","2018","kg/ha","28645.6","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2018","2018","toneladas","81640","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2019","2019","ha","2860","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2019","2019","kg/ha","28069.9","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2019","2019","toneladas","80280","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2020","2020","ha","2890","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2020","2020","kg/ha","28083","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2020","2020","toneladas","81160","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2021","2021","ha","3110","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5412","Rendimiento","01254","Puerros y otras hortalizas aliáceas","2021","2021","kg/ha","26501.6","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5510","Producción","01254","Puerros y otras hortalizas aliáceas","2021","2021","toneladas","82420","A","Cifra oficial",""
"QCL","Cultivos y productos de ganadería","724","España","5312","Área cosechada","01254","Puerros y otras hortalizas aliáceas","2022","2022","ha","2700","A","Cifra oficial",""
