Agric_ONU_ID,Área,Elemento,Producto,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
5326,España,Área cosechada,Semilla de girasol,2024,ha,754430.0,A,Cifra oficial
5327,España,Rendimiento,Semilla de girasol,2024,kg/ha,1102.3,A,Cifra oficial
5328,España,Producción,Semilla de girasol,2024,toneladas,831610.0,A,Cifra oficial
5329,España,Área cosechada,Sorgo,2005,ha,6511.0,A,Cifra oficial
5330,España,Rendimiento,Sorgo,2005,kg/ha,3397.2,A,Cifra oficial
5331,España,Producción,Sorgo,2005,toneladas,22119.0,A,Cifra oficial
5332,España,Área cosechada,Sorgo,2006,ha,5420.0,A,Cifra oficial
5333,España,Rendimiento,Sorgo,2006,kg/ha,3785.8,A,Cifra oficial
5334,España,Producción,Sorgo,2006,toneladas,20519.0,A,Cifra oficial
5335,España,Área cosechada,Sorgo,2007,ha,7100.0,A,Cifra oficial
5336,España,Rendimiento,Sorgo,2007,kg/ha,3662.0,A,Cifra oficial
5337,España,Producción,Sorgo,2007,toneladas,26000.0,A,Cifra oficial
5338,España,Área cosechada,Sorgo,2008,ha,6829.0,A,Cifra oficial
5339,España,Rendimiento,Sorgo,2008,kg/ha,3279.7,A,Cifra oficial
5340,España,Producción,Sorgo,2008,toneladas,22397.0,A,Cifra oficial
5341,España,Área cosechada,Sorgo,2009,ha,7541.0,A,Cifra oficial
5342,España,Rendimiento,Sorgo,2009,kg/ha,4347.2,A,Cifra oficial
5343,España,Producción,Sorgo,2009,toneladas,32782.0,A,Cifra oficial
5344,España,Área cosechada,Sorgo,2010,ha,7140.0,A,Cifra oficial
5345,España,Rendimiento,Sorgo,2010,kg/ha,5120.6,A,Cifra oficial
5346,España,Producción,Sorgo,2010,toneladas,36561.0,A,Cifra oficial
5347,España,Área cosechada,Sorgo,2011,ha,8482.0,A,Cifra oficial
5348,España,Rendimiento,Sorgo,2011,kg/ha,4320.1,A,Cifra oficial
5349,España,Producción,Sorgo,2011,toneladas,36643.0,A,Cifra oficial
5350,España,Área cosechada,Sorgo,2012,ha,7700.0,A,Cifra oficial
5351,España,Rendimiento,Sorgo,2012,kg/ha,3558.4,A,Cifra oficial
5352,España,Producción,Sorgo,2012,toneladas,27400.0,A,Cifra oficial
5353,España,Área cosechada,Sorgo,2013,ha,9000.0,A,Cifra oficial
5354,España,Rendimiento,Sorgo,2013,kg/ha,5011.1,A,Cifra oficial
5355,España,Producción,Sorgo,2013,toneladas,45100.0,A,Cifra oficial
5356,España,Área cosechada,Sorgo,2014,ha,7288.0,A,Cifra oficial
5357,España,Rendimiento,Sorgo,2014,kg/ha,6539.7,A,Cifra oficial
5358,España,Producción,Sorgo,2014,toneladas,47661.0,A,Cifra oficial
5359,España,Área cosechada,Sorgo,2015,ha,8375.0,A,Cifra oficial
5360,España,Rendimiento,Sorgo,2015,kg/ha,6010.1,A,Cifra oficial
5361,España,Producción,Sorgo,2015,toneladas,50335.0,A,Cifra oficial
5362,España,Área cosechada,Sorgo,2016,ha,8124.0,A,Cifra oficial
5363,España,Rendimiento,Sorgo,2016,kg/ha,4475.8,A,Cifra oficial
5364,España,Producción,Sorgo,2016,toneladas,36361.0,A,Cifra oficial
5365,España,Área cosechada,Sorgo,2017,ha,6958.0,A,Cifra oficial
5366,España,Rendimiento,Sorgo,2017,kg/ha,4331.4,A,Cifra oficial
5367,España,Producción,Sorgo,2017,toneladas,30138.0,A,Cifra oficial
5368,España,Área cosechada,Sorgo,2018,ha,5970.0,A,Cifra oficial
5369,España,Rendimiento,Sorgo,2018,kg/ha,4385.3,A,Cifra oficial
5370,España,Producción,Sorgo,2018,toneladas,26180.0,A,Cifra oficial
5371,España,Área cosechada,Sorgo,2019,ha,6560.0,A,Cifra oficial
5372,España,Rendimiento,Sorgo,2019,kg/ha,3922.3,A,Cifra oficial
5373,España,Producción,Sorgo,2019,toneladas,25730.0,A,Cifra oficial
5374,España,Área cosechada,Sorgo,2020,ha,5250.0,A,Cifra oficial
5375,España,Rendimiento,Sorgo,2020,kg/ha,4106.7,A,Cifra oficial
5376,España,Producción,Sorgo,2020,toneladas,21560.0,A,Cifra oficial
5377,España,Área cosechada,Sorgo,2021,ha,4330.0,A,Cifra oficial
5378,España,Rendimiento,Sorgo,2021,kg/ha,3808.3,A,Cifra oficial
5379,España,Producción,Sorgo,2021,toneladas,16490.0,A,Cifra oficial
5380,España,Área cosechada,Sorgo,2022,ha,4710.0,A,Cifra oficial
5381,España,Rendimiento,Sorgo,2022,kg/ha,3178.3,A,Cifra oficial
5382,España,Producción,Sorgo,2022,toneladas,14970.0,A,Cifra oficial
5383,España,Área cosechada,Sorgo,2023,ha,6510.0,A,Cifra oficial
5384,España,Rendimiento,Sorgo,2023,kg/ha,4820.3,A,Cifra oficial
5385,España,Producción,Sorgo,2023,toneladas,31380.0,A,Cifra oficial
5386,España,Área cosechada,Sorgo,2024,ha,6500.0,A,Cifra oficial
5387,España,Rendimiento,Sorgo,2024,kg/ha,4186.2,A,Cifra oficial
5388,España,Producción,Sorgo,2024,toneladas,27210.0,A,Cifra oficial
5389,España,Área cosechada,Tabaco sin elaborar,2005,ha,12944.0,A,Cifra oficial
5390,España,Rendimiento,Tabaco sin elaborar,2005,kg/ha,3109.6,A,Cifra oficial
5391,España,Producción,Tabaco sin elaborar,2005,toneladas,40251.0,A,Cifra oficial
5392,España,Área cosechada,Tabaco sin elaborar,2006,ha,10123.0,A,Cifra oficial
5393,España,Rendimiento,Tabaco sin elaborar,2006,kg/ha,3216.7,A,Cifra oficial
5394,España,Producción,Tabaco sin elaborar,2006,toneladas,32563.0,A,Cifra oficial
5395,España,Área cosechada,Tabaco sin elaborar,2007,ha,9986.0,A,Cifra oficial
5396,España,Rendimiento,Tabaco sin elaborar,2007,kg/ha,2928.9,A,Cifra oficial
5397,España,Producción,Tabaco sin elaborar,2007,toneladas,29248.0,A,Cifra oficial
5398,España,Área cosechada,Tabaco sin elaborar,2008,ha,9792.0,A,Cifra oficial
5399,España,Rendimiento,Tabaco sin elaborar,2008,kg/ha,3178.8,A,Cifra oficial
5400,España,Producción,Tabaco sin elaborar,2008,toneladas,31127.0,A,Cifra oficial
5401,España,Área cosechada,Tabaco sin elaborar,2009,ha,10115.0,A,Cifra oficial
5402,España,Rendimiento,Tabaco sin elaborar,2009,kg/ha,3443.1,A,Cifra oficial
5403,España,Producción,Tabaco sin elaborar,2009,toneladas,34827.0,A,Cifra oficial
5404,España,Área cosechada,Tabaco sin elaborar,2010,ha,10527.0,A,Cifra oficial
5405,España,Rendimiento,Tabaco sin elaborar,2010,kg/ha,3173.7,A,Cifra oficial
5406,España,Producción,Tabaco sin elaborar,2010,toneladas,33410.0,A,Cifra oficial
5407,España,Área cosechada,Tabaco sin elaborar,2011,ha,10175.0,A,Cifra oficial
5408,España,Rendimiento,Tabaco sin elaborar,2011,kg/ha,3311.3,A,Cifra oficial
5409,España,Producción,Tabaco sin elaborar,2011,toneladas,33692.0,A,Cifra oficial
5410,España,Área cosechada,Tabaco sin elaborar,2012,ha,10100.0,A,Cifra oficial
5411,España,Rendimiento,Tabaco sin elaborar,2012,kg/ha,3287.1,A,Cifra oficial
5412,España,Producción,Tabaco sin elaborar,2012,toneladas,33200.0,A,Cifra oficial
5413,España,Área cosechada,Tabaco sin elaborar,2013,ha,9690.0,A,Cifra oficial
5414,España,Rendimiento,Tabaco sin elaborar,2013,kg/ha,3233.2,A,Cifra oficial
5415,España,Producción,Tabaco sin elaborar,2013,toneladas,31330.0,A,Cifra oficial
5416,España,Área cosechada,Tabaco sin elaborar,2014,ha,10220.0,A,Cifra oficial
5417,España,Rendimiento,Tabaco sin elaborar,2014,kg/ha,2851.3,A,Cifra oficial
5418,España,Producción,Tabaco sin elaborar,2014,toneladas,29140.0,A,Cifra oficial
5419,España,Área cosechada,Tabaco sin elaborar,2015,ha,9022.0,A,Cifra oficial
5420,España,Rendimiento,Tabaco sin elaborar,2015,kg/ha,3273.6,A,Cifra oficial
5421,España,Producción,Tabaco sin elaborar,2015,toneladas,29534.0,A,Cifra oficial
5422,España,Área cosechada,Tabaco sin elaborar,2016,ha,8950.0,A,Cifra oficial
5423,España,Rendimiento,Tabaco sin elaborar,2016,kg/ha,3266.8,A,Cifra oficial
5424,España,Producción,Tabaco sin elaborar,2016,toneladas,29238.0,A,Cifra oficial
5425,España,Área cosechada,Tabaco sin elaborar,2017,ha,8756.0,A,Cifra oficial
5426,España,Rendimiento,Tabaco sin elaborar,2017,kg/ha,3389.6,A,Cifra oficial
5427,España,Producción,Tabaco sin elaborar,2017,toneladas,29679.0,A,Cifra oficial
5428,España,Área cosechada,Tabaco sin elaborar,2018,ha,8510.0,A,Cifra oficial
5429,España,Rendimiento,Tabaco sin elaborar,2018,kg/ha,3052.9,A,Cifra oficial
5430,España,Producción,Tabaco sin elaborar,2018,toneladas,25980.0,A,Cifra oficial
5431,España,Área cosechada,Tabaco sin elaborar,2019,ha,8670.0,A,Cifra oficial
5432,España,Rendimiento,Tabaco sin elaborar,2019,kg/ha,3203.0,A,Cifra oficial
5433,España,Producción,Tabaco sin elaborar,2019,toneladas,27770.0,A,Cifra oficial
5434,España,Área cosechada,Tabaco sin elaborar,2020,ha,8170.0,A,Cifra oficial
5435,España,Rendimiento,Tabaco sin elaborar,2020,kg/ha,3002.4,A,Cifra oficial
5436,España,Producción,Tabaco sin elaborar,2020,toneladas,24530.0,A,Cifra oficial
5437,España,Área cosechada,Tabaco sin elaborar,2021,ha,7890.0,A,Cifra oficial
5438,España,Rendimiento,Tabaco sin elaborar,2021,kg/ha,3297.8,A,Cifra oficial
5439,España,Producción,Tabaco sin elaborar,2021,toneladas,26020.0,A,Cifra oficial
5440,España,Área cosechada,Tabaco sin elaborar,2022,ha,6020.0,A,Cifra oficial
5441,España,Rendimiento,Tabaco sin elaborar,2022,kg/ha,3312.3,A,Cifra oficial
5442,España,Producción,Tabaco sin elaborar,2022,toneladas,19940.0,A,Cifra oficial
5443,España,Área cosechada,Tabaco sin elaborar,2023,ha,5780.0,A,Cifra oficial
5444,España,Rendimiento,Tabaco sin elaborar,2023,kg/ha,2141.9,A,Cifra oficial
5445,España,Producción,Tabaco sin elaborar,2023,toneladas,12380.0,A,Cifra oficial
5446,España,Área cosechada,Tabaco sin elaborar,2024,ha,6180.0,A,Cifra oficial
5447,España,Rendimiento,Tabaco sin elaborar,2024,kg/ha,3140.8,A,Cifra oficial
5448,España,Producción,Tabaco sin elaborar,2024,toneladas,19410.0,A,Cifra oficial
5449,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2005,ha,121044.0,A,Cifra oficial
5450,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2005,kg/ha,16167.0,A,Cifra oficial
5451,España,Producción,"Tangerinas, mandarinas, clementinas",2005,toneladas,1956923.0,A,Cifra oficial
5452,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2006,ha,121292.0,A,Cifra oficial
5453,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2006,kg/ha,20677.8,A,Cifra oficial
5454,España,Producción,"Tangerinas, mandarinas, clementinas",2006,toneladas,2508049.0,A,Cifra oficial
5455,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2007,ha,121727.0,A,Cifra oficial
5456,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2007,kg/ha,16327.0,A,Cifra oficial
5457,España,Producción,"Tangerinas, mandarinas, clementinas",2007,toneladas,1987432.0,A,Cifra oficial
5458,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2008,ha,119875.0,A,Cifra oficial
5459,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2008,kg/ha,18585.3,A,Cifra oficial
5460,España,Producción,"Tangerinas, mandarinas, clementinas",2008,toneladas,2227916.0,A,Cifra oficial
5461,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2009,ha,119154.0,A,Cifra oficial
5462,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2009,kg/ha,16786.3,A,Cifra oficial
5463,España,Producción,"Tangerinas, mandarinas, clementinas",2009,toneladas,2000149.0,A,Cifra oficial
5464,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2010,ha,120256.0,A,Cifra oficial
5465,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2010,kg/ha,18268.4,A,Cifra oficial
5466,España,Producción,"Tangerinas, mandarinas, clementinas",2010,toneladas,2196890.0,A,Cifra oficial
5467,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2011,ha,120212.0,A,Cifra oficial
5468,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2011,kg/ha,17611.5,A,Cifra oficial
5469,España,Producción,"Tangerinas, mandarinas, clementinas",2011,toneladas,2117119.0,A,Cifra oficial
5470,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2012,ha,115927.0,A,Cifra oficial
5471,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2012,kg/ha,16141.8,A,Cifra oficial
5472,España,Producción,"Tangerinas, mandarinas, clementinas",2012,toneladas,1871265.0,A,Cifra oficial
5473,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2013,ha,114100.0,A,Cifra oficial
5474,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2013,kg/ha,19271.7,A,Cifra oficial
5475,España,Producción,"Tangerinas, mandarinas, clementinas",2013,toneladas,2198900.0,A,Cifra oficial
5476,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2014,ha,113292.0,A,Cifra oficial
5477,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2014,kg/ha,21093.1,A,Cifra oficial
5478,España,Producción,"Tangerinas, mandarinas, clementinas",2014,toneladas,2389681.0,A,Cifra oficial
5479,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2015,ha,195003.0,A,Cifra oficial
5480,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2015,kg/ha,19164.6,E,Valor estimado
5481,España,Producción,"Tangerinas, mandarinas, clementinas",2015,toneladas,3737159.56,E,Valor estimado
5482,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2016,ha,109127.0,A,Cifra oficial
5483,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2016,kg/ha,21828.4,A,Cifra oficial
5484,España,Producción,"Tangerinas, mandarinas, clementinas",2016,toneladas,2382073.0,A,Cifra oficial
5485,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2017,ha,107515.0,A,Cifra oficial
5486,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2017,kg/ha,18295.3,A,Cifra oficial
5487,España,Producción,"Tangerinas, mandarinas, clementinas",2017,toneladas,1967018.0,A,Cifra oficial
5488,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2018,ha,108610.0,A,Cifra oficial
5489,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2018,kg/ha,18217.4,A,Cifra oficial
5490,España,Producción,"Tangerinas, mandarinas, clementinas",2018,toneladas,1978590.0,A,Cifra oficial
5491,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2019,ha,105590.0,A,Cifra oficial
5492,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2019,kg/ha,17296.4,A,Cifra oficial
5493,España,Producción,"Tangerinas, mandarinas, clementinas",2019,toneladas,1826330.0,A,Cifra oficial
5494,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2020,ha,104490.0,A,Cifra oficial
5495,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2020,kg/ha,20788.4,A,Cifra oficial
5496,España,Producción,"Tangerinas, mandarinas, clementinas",2020,toneladas,2172180.0,A,Cifra oficial
5497,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2021,ha,102390.0,A,Cifra oficial
5498,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2021,kg/ha,19626.1,A,Cifra oficial
5499,España,Producción,"Tangerinas, mandarinas, clementinas",2021,toneladas,2009520.0,A,Cifra oficial
5500,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2022,ha,97530.0,A,Cifra oficial
5501,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2022,kg/ha,18460.9,A,Cifra oficial
5502,España,Producción,"Tangerinas, mandarinas, clementinas",2022,toneladas,1800490.0,A,Cifra oficial
5503,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2023,ha,97060.0,A,Cifra oficial
5504,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2023,kg/ha,19187.1,A,Cifra oficial
5505,España,Producción,"Tangerinas, mandarinas, clementinas",2023,toneladas,1862300.0,A,Cifra oficial
5506,España,Área cosechada,"Tangerinas, mandarinas, clementinas",2024,ha,96630.0,A,Cifra oficial
5507,España,Rendimiento,"Tangerinas, mandarinas, clementinas",2024,kg/ha,18788.4,A,Cifra oficial
5508,España,Producción,"Tangerinas, mandarinas, clementinas",2024,toneladas,1815520.0,A,Cifra oficial
5509,España,Área cosechada,"Tomates, frescos",2005,ha,72285.0,A,Cifra oficial
5510,España,Rendimiento,"Tomates, frescos",2005,kg/ha,66546.3,A,Cifra oficial
5511,España,Producción,"Tomates, frescos",2005,toneladas,4810301.0,A,Cifra oficial
5512,España,Área cosechada,"Tomates, frescos",2006,ha,56690.0,A,Cifra oficial
5513,España,Rendimiento,"Tomates, frescos",2006,kg/ha,67041.0,A,Cifra oficial
5514,España,Producción,"Tomates, frescos",2006,toneladas,3800552.0,A,Cifra oficial
5515,España,Área cosechada,"Tomates, frescos",2007,ha,53297.0,A,Cifra oficial
5516,España,Rendimiento,"Tomates, frescos",2007,kg/ha,76579.9,A,Cifra oficial
5517,España,Producción,"Tomates, frescos",2007,toneladas,4081477.0,A,Cifra oficial
5518,España,Área cosechada,"Tomates, frescos",2008,ha,54868.0,A,Cifra oficial
5519,España,Rendimiento,"Tomates, frescos",2008,kg/ha,73809.0,A,Cifra oficial
5520,España,Producción,"Tomates, frescos",2008,toneladas,4049753.0,A,Cifra oficial
5521,España,Área cosechada,"Tomates, frescos",2009,ha,63838.0,A,Cifra oficial
5522,España,Rendimiento,"Tomates, frescos",2009,kg/ha,75159.8,A,Cifra oficial
5523,España,Producción,"Tomates, frescos",2009,toneladas,4798053.0,A,Cifra oficial
5524,España,Área cosechada,"Tomates, frescos",2010,ha,59267.0,A,Cifra oficial
5525,España,Rendimiento,"Tomates, frescos",2010,kg/ha,72767.5,A,Cifra oficial
5526,España,Producción,"Tomates, frescos",2010,toneladas,4312709.0,A,Cifra oficial
5527,España,Área cosechada,"Tomates, frescos",2011,ha,51204.0,A,Cifra oficial
5528,España,Rendimiento,"Tomates, frescos",2011,kg/ha,75465.2,A,Cifra oficial
5529,España,Producción,"Tomates, frescos",2011,toneladas,3864120.0,A,Cifra oficial
5530,España,Área cosechada,"Tomates, frescos",2012,ha,48600.0,A,Cifra oficial
5531,España,Rendimiento,"Tomates, frescos",2012,kg/ha,83259.3,A,Cifra oficial
5532,España,Producción,"Tomates, frescos",2012,toneladas,4046400.0,A,Cifra oficial
5533,España,Área cosechada,"Tomates, frescos",2013,ha,46620.0,A,Cifra oficial
5534,España,Rendimiento,"Tomates, frescos",2013,kg/ha,81012.4,A,Cifra oficial
5535,España,Producción,"Tomates, frescos",2013,toneladas,3776800.0,A,Cifra oficial
5536,España,Área cosechada,"Tomates, frescos",2014,ha,54750.0,A,Cifra oficial
5537,España,Rendimiento,"Tomates, frescos",2014,kg/ha,89294.6,A,Cifra oficial
5538,España,Producción,"Tomates, frescos",2014,toneladas,4888880.0,A,Cifra oficial
5539,España,Área cosechada,"Tomates, frescos",2015,ha,58134.0,A,Cifra oficial
5540,España,Rendimiento,"Tomates, frescos",2015,kg/ha,83130.4,A,Cifra oficial
5541,España,Producción,"Tomates, frescos",2015,toneladas,4832700.0,A,Cifra oficial
5542,España,Área cosechada,"Tomates, frescos",2016,ha,62715.0,A,Cifra oficial
5543,España,Rendimiento,"Tomates, frescos",2016,kg/ha,83449.6,A,Cifra oficial
